"Time","Contracts","Funding Interval","Funding Rate"
"2020-04-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-16 09:00:00","ETHUSDT Perpetual","8h","-0.0026%"
"2020-04-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-15 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-14 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-12 09:00:00","ETHUSDT Perpetual","8h","0.0019%"
"2020-04-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-11 09:00:00","ETHUSDT Perpetual","8h","0.0092%"
"2020-04-11 01:00:00","ETHUSDT Perpetual","8h","-0.0007%"
"2020-04-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-09 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-09 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-09 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-08 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-07 17:00:00","ETHUSDT Perpetual","8h","0.0087%"
"2020-04-07 09:00:00","ETHUSDT Perpetual","8h","-0.0088%"
"2020-04-07 01:00:00","ETHUSDT Perpetual","8h","-0.0143%"
"2020-04-06 17:00:00","ETHUSDT Perpetual","8h","0.0050%"
"2020-04-06 09:00:00","ETHUSDT Perpetual","8h","0.0075%"
"2020-04-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-05 09:00:00","ETHUSDT Perpetual","8h","0.0035%"
"2020-04-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-04 01:00:00","ETHUSDT Perpetual","8h","0.0048%"
"2020-04-03 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-03 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-03 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-02 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-02 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-02 01:00:00","ETHUSDT Perpetual","8h","-0.0052%"
"2020-04-01 17:00:00","ETHUSDT Perpetual","8h","-0.0074%"
"2020-04-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-31 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-31 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-31 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-30 09:00:00","ETHUSDT Perpetual","8h","-0.0100%"
"2020-03-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-29 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-28 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-28 08:00:00","ETHUSDT Perpetual","8h","-0.0028%"
"2020-03-28 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-27 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-27 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-27 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-26 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-26 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-26 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-25 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-25 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-25 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-24 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-24 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-24 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-23 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-23 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-23 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-22 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-22 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-22 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-21 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-21 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-21 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-20 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-20 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-20 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-19 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-19 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-19 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-18 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-18 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-18 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-17 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-17 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-17 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-16 16:00:00","ETHUSDT Perpetual","8h","-0.0230%"
"2020-03-16 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-16 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-15 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-15 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-15 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-14 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-14 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-14 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-13 16:00:00","ETHUSDT Perpetual","8h","-0.0280%"
"2020-03-13 08:00:00","ETHUSDT Perpetual","8h","-0.2818%"
"2020-03-13 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-12 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-12 08:00:00","ETHUSDT Perpetual","8h","0.0545%"
"2020-03-12 00:00:00","ETHUSDT Perpetual","8h","0.0363%"
"2020-03-11 16:00:00","ETHUSDT Perpetual","8h","0.0372%"
"2020-03-11 08:00:00","ETHUSDT Perpetual","8h","0.0163%"
"2020-03-11 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-10 16:00:00","ETHUSDT Perpetual","8h","0.0254%"
"2020-03-10 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-10 00:00:00","ETHUSDT Perpetual","8h","0.0250%"
"2020-03-09 16:00:00","ETHUSDT Perpetual","8h","0.0161%"
"2020-03-09 08:00:00","ETHUSDT Perpetual","8h","0.0114%"
"2020-03-09 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-08 16:00:00","ETHUSDT Perpetual","8h","0.0379%"
"2020-03-08 08:00:00","ETHUSDT Perpetual","8h","0.0458%"
"2020-03-08 00:00:00","ETHUSDT Perpetual","8h","0.0323%"
"2020-03-07 16:00:00","ETHUSDT Perpetual","8h","0.0137%"
"2020-03-07 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-07 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-06 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-06 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-06 00:00:00","ETHUSDT Perpetual","8h","0.0373%"
"2020-03-05 16:00:00","ETHUSDT Perpetual","8h","0.0360%"
"2020-03-05 08:00:00","ETHUSDT Perpetual","8h","0.0398%"
"2020-03-05 00:00:00","ETHUSDT Perpetual","8h","0.0290%"
"2020-03-04 16:00:00","ETHUSDT Perpetual","8h","0.0328%"
"2020-03-04 08:00:00","ETHUSDT Perpetual","8h","0.0304%"
"2020-03-04 00:00:00","ETHUSDT Perpetual","8h","0.0307%"
"2020-03-03 16:00:00","ETHUSDT Perpetual","8h","0.0314%"
"2020-03-03 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-03 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-02 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-03-02 08:00:00","ETHUSDT Perpetual","8h","0.0156%"
"2020-03-02 00:00:00","ETHUSDT Perpetual","8h","0.0147%"
"2020-03-01 16:00:00","ETHUSDT Perpetual","8h","0.0156%"
"2020-03-01 08:00:00","ETHUSDT Perpetual","8h","0.0189%"
"2020-03-01 00:00:00","ETHUSDT Perpetual","8h","0.0322%"
"2020-02-29 16:00:00","ETHUSDT Perpetual","8h","0.0477%"
"2020-02-29 08:00:00","ETHUSDT Perpetual","8h","0.0554%"
"2020-02-29 00:00:00","ETHUSDT Perpetual","8h","0.0409%"
"2020-02-28 16:00:00","ETHUSDT Perpetual","8h","0.0305%"
"2020-02-28 08:00:00","ETHUSDT Perpetual","8h","0.0252%"
"2020-02-28 00:00:00","ETHUSDT Perpetual","8h","0.0124%"
"2020-02-27 16:00:00","ETHUSDT Perpetual","8h","0.0103%"
"2020-02-27 08:00:00","ETHUSDT Perpetual","8h","0.0258%"
"2020-02-27 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-26 16:00:00","ETHUSDT Perpetual","8h","0.0714%"
"2020-02-26 08:00:00","ETHUSDT Perpetual","8h","0.0798%"
"2020-02-26 00:00:00","ETHUSDT Perpetual","8h","0.0471%"
"2020-02-25 16:00:00","ETHUSDT Perpetual","8h","0.0520%"
"2020-02-25 08:00:00","ETHUSDT Perpetual","8h","0.0405%"
"2020-02-25 00:00:00","ETHUSDT Perpetual","8h","0.0314%"
"2020-02-24 16:00:00","ETHUSDT Perpetual","8h","0.0209%"
"2020-02-24 08:00:00","ETHUSDT Perpetual","8h","0.0371%"
"2020-02-24 00:00:00","ETHUSDT Perpetual","8h","0.0541%"
"2020-02-23 16:00:00","ETHUSDT Perpetual","8h","0.0481%"
"2020-02-23 08:00:00","ETHUSDT Perpetual","8h","0.0433%"
"2020-02-23 00:00:00","ETHUSDT Perpetual","8h","0.0773%"
"2020-02-22 16:00:00","ETHUSDT Perpetual","8h","0.0458%"
"2020-02-22 08:00:00","ETHUSDT Perpetual","8h","0.0564%"
"2020-02-22 00:00:00","ETHUSDT Perpetual","8h","0.0516%"
"2020-02-21 16:00:00","ETHUSDT Perpetual","8h","0.0574%"
"2020-02-21 08:00:00","ETHUSDT Perpetual","8h","0.0535%"
"2020-02-21 00:00:00","ETHUSDT Perpetual","8h","0.0698%"
"2020-02-20 16:00:00","ETHUSDT Perpetual","8h","0.0538%"
"2020-02-20 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-20 00:00:00","ETHUSDT Perpetual","8h","0.0194%"
"2020-02-19 16:00:00","ETHUSDT Perpetual","8h","0.0683%"
"2020-02-19 08:00:00","ETHUSDT Perpetual","8h","0.0955%"
"2020-02-19 00:00:00","ETHUSDT Perpetual","8h","0.0717%"
"2020-02-18 16:00:00","ETHUSDT Perpetual","8h","0.0236%"
"2020-02-18 08:00:00","ETHUSDT Perpetual","8h","0.0124%"
"2020-02-18 00:00:00","ETHUSDT Perpetual","8h","0.0242%"
"2020-02-17 16:00:00","ETHUSDT Perpetual","8h","0.0884%"
"2020-02-17 08:00:00","ETHUSDT Perpetual","8h","0.0521%"
"2020-02-17 00:00:00","ETHUSDT Perpetual","8h","0.0653%"
"2020-02-16 16:00:00","ETHUSDT Perpetual","8h","0.0632%"
"2020-02-16 08:00:00","ETHUSDT Perpetual","8h","0.0421%"
"2020-02-16 00:00:00","ETHUSDT Perpetual","8h","0.1912%"
"2020-02-15 16:00:00","ETHUSDT Perpetual","8h","0.1164%"
"2020-02-15 08:00:00","ETHUSDT Perpetual","8h","0.0995%"
"2020-02-15 00:00:00","ETHUSDT Perpetual","8h","0.0843%"
"2020-02-14 16:00:00","ETHUSDT Perpetual","8h","0.0978%"
"2020-02-14 08:00:00","ETHUSDT Perpetual","8h","0.0815%"
"2020-02-14 00:00:00","ETHUSDT Perpetual","8h","0.1339%"
"2020-02-13 16:00:00","ETHUSDT Perpetual","8h","0.1789%"
"2020-02-13 08:00:00","ETHUSDT Perpetual","8h","0.1417%"
"2020-02-13 00:00:00","ETHUSDT Perpetual","8h","0.1191%"
"2020-02-12 16:00:00","ETHUSDT Perpetual","8h","0.1489%"
"2020-02-12 08:00:00","ETHUSDT Perpetual","8h","0.3671%"
"2020-02-12 00:00:00","ETHUSDT Perpetual","8h","0.2844%"
"2020-02-11 16:00:00","ETHUSDT Perpetual","8h","0.1075%"
"2020-02-11 08:00:00","ETHUSDT Perpetual","8h","0.1509%"
"2020-02-11 00:00:00","ETHUSDT Perpetual","8h","0.1181%"
"2020-02-10 16:00:00","ETHUSDT Perpetual","8h","0.2956%"
"2020-02-10 08:00:00","ETHUSDT Perpetual","8h","0.1934%"
"2020-02-10 00:00:00","ETHUSDT Perpetual","8h","0.1306%"
"2020-02-09 16:00:00","ETHUSDT Perpetual","8h","0.1362%"
"2020-02-09 08:00:00","ETHUSDT Perpetual","8h","0.0632%"
"2020-02-09 00:00:00","ETHUSDT Perpetual","8h","0.0970%"
"2020-02-08 16:00:00","ETHUSDT Perpetual","8h","0.0299%"
"2020-02-08 08:00:00","ETHUSDT Perpetual","8h","0.0273%"
"2020-02-08 00:00:00","ETHUSDT Perpetual","8h","0.0265%"
"2020-02-07 16:00:00","ETHUSDT Perpetual","8h","0.0457%"
"2020-02-07 08:00:00","ETHUSDT Perpetual","8h","0.0149%"
"2020-02-07 00:00:00","ETHUSDT Perpetual","8h","0.0327%"
"2020-02-06 16:00:00","ETHUSDT Perpetual","8h","0.0532%"
"2020-02-06 08:00:00","ETHUSDT Perpetual","8h","0.0773%"
"2020-02-06 00:00:00","ETHUSDT Perpetual","8h","0.1126%"
"2020-02-05 16:00:00","ETHUSDT Perpetual","8h","0.0955%"
"2020-02-05 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-05 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-04 16:00:00","ETHUSDT Perpetual","8h","0.0393%"
"2020-02-04 08:00:00","ETHUSDT Perpetual","8h","0.0147%"
"2020-02-04 00:00:00","ETHUSDT Perpetual","8h","0.0365%"
"2020-02-03 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-03 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-03 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-02 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-02-02 08:00:00","ETHUSDT Perpetual","8h","0.0161%"
"2020-02-02 00:00:00","ETHUSDT Perpetual","8h","0.0352%"
"2020-02-01 16:00:00","ETHUSDT Perpetual","8h","0.0528%"
"2020-02-01 08:00:00","ETHUSDT Perpetual","8h","0.0707%"
"2020-02-01 00:00:00","ETHUSDT Perpetual","8h","0.0720%"
"2020-01-31 16:00:00","ETHUSDT Perpetual","8h","0.0937%"
"2020-01-31 08:00:00","ETHUSDT Perpetual","8h","0.1320%"
"2020-01-31 00:00:00","ETHUSDT Perpetual","8h","0.0825%"
"2020-01-30 16:00:00","ETHUSDT Perpetual","8h","0.0549%"
"2020-01-30 08:00:00","ETHUSDT Perpetual","8h","0.0490%"
"2020-01-30 00:00:00","ETHUSDT Perpetual","8h","0.0548%"
"2020-01-29 16:00:00","ETHUSDT Perpetual","8h","0.0555%"
"2020-01-29 08:00:00","ETHUSDT Perpetual","8h","0.1061%"
"2020-01-29 00:00:00","ETHUSDT Perpetual","8h","0.1222%"
"2020-01-28 16:00:00","ETHUSDT Perpetual","8h","0.0917%"
"2020-01-28 08:00:00","ETHUSDT Perpetual","8h","0.0492%"
"2020-01-28 00:00:00","ETHUSDT Perpetual","8h","0.0101%"
"2020-01-27 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-27 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-27 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-26 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-26 08:00:00","ETHUSDT Perpetual","8h","0.0263%"
"2020-01-26 00:00:00","ETHUSDT Perpetual","8h","0.0319%"
"2020-01-25 16:00:00","ETHUSDT Perpetual","8h","0.0277%"
"2020-01-25 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-25 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-24 16:00:00","ETHUSDT Perpetual","8h","0.0259%"
"2020-01-24 08:00:00","ETHUSDT Perpetual","8h","0.0177%"
"2020-01-24 00:00:00","ETHUSDT Perpetual","8h","0.0171%"
"2020-01-23 16:00:00","ETHUSDT Perpetual","8h","0.0219%"
"2020-01-23 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-23 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-22 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-22 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-22 00:00:00","ETHUSDT Perpetual","8h","0.0153%"
"2020-01-21 16:00:00","ETHUSDT Perpetual","8h","0.0186%"
"2020-01-21 08:00:00","ETHUSDT Perpetual","8h","0.0168%"
"2020-01-21 00:00:00","ETHUSDT Perpetual","8h","0.0216%"
"2020-01-20 16:00:00","ETHUSDT Perpetual","8h","0.0385%"
"2020-01-20 08:00:00","ETHUSDT Perpetual","8h","0.0540%"
"2020-01-20 00:00:00","ETHUSDT Perpetual","8h","0.0475%"
"2020-01-19 16:00:00","ETHUSDT Perpetual","8h","0.0238%"
"2020-01-19 08:00:00","ETHUSDT Perpetual","8h","0.0198%"
"2020-01-19 00:00:00","ETHUSDT Perpetual","8h","0.0446%"
"2020-01-18 16:00:00","ETHUSDT Perpetual","8h","0.0110%"
"2020-01-18 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-18 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-17 16:00:00","ETHUSDT Perpetual","8h","0.0203%"
"2020-01-17 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-17 00:00:00","ETHUSDT Perpetual","8h","0.0187%"
"2020-01-16 16:00:00","ETHUSDT Perpetual","8h","0.0422%"
"2020-01-16 08:00:00","ETHUSDT Perpetual","8h","0.0384%"
"2020-01-16 00:00:00","ETHUSDT Perpetual","8h","0.0171%"
"2020-01-15 16:00:00","ETHUSDT Perpetual","8h","0.0318%"
"2020-01-15 08:00:00","ETHUSDT Perpetual","8h","0.0202%"
"2020-01-15 00:00:00","ETHUSDT Perpetual","8h","0.0115%"
"2020-01-14 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-14 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-14 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-13 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-13 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-13 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-12 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-12 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-12 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-11 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-11 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-11 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-10 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-10 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-10 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-09 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-09 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-09 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-08 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-08 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-08 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-07 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-07 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-07 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-06 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-06 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-06 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-05 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-05 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-05 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-04 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-04 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-04 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-03 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-03 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-03 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-02 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-02 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-01-02 00:00:00","ETHUSDT Perpetual","8h","0.0050%"
"2020-01-01 16:00:00","ETHUSDT Perpetual","8h","-0.0162%"
"2020-01-01 08:00:00","ETHUSDT Perpetual","8h","0.0073%"
"2020-01-01 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-31 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-31 08:00:00","ETHUSDT Perpetual","8h","0.0096%"
"2019-12-31 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-30 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-30 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-30 00:00:00","ETHUSDT Perpetual","8h","0.0037%"
"2019-12-29 16:00:00","ETHUSDT Perpetual","8h","0.0082%"
"2019-12-29 08:00:00","ETHUSDT Perpetual","8h","0.0021%"
"2019-12-29 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-28 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-28 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-28 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-27 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-27 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-27 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-26 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-26 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-26 00:00:00","ETHUSDT Perpetual","8h","0.0096%"
"2019-12-25 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-25 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-25 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-24 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-24 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-24 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-23 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-23 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-23 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-22 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-22 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-22 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-21 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-21 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-21 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-20 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-20 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-20 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-19 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-19 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-19 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-18 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-18 08:00:00","ETHUSDT Perpetual","8h","0.0090%"
"2019-12-18 00:00:00","ETHUSDT Perpetual","8h","0.0058%"
"2019-12-17 16:00:00","ETHUSDT Perpetual","8h","0.0033%"
"2019-12-17 08:00:00","ETHUSDT Perpetual","8h","0.0096%"
"2019-12-17 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-16 16:00:00","ETHUSDT Perpetual","8h","0.0064%"
"2019-12-16 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-16 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-15 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-15 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-15 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-14 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-14 08:00:00","ETHUSDT Perpetual","8h","0.0098%"
"2019-12-14 00:00:00","ETHUSDT Perpetual","8h","0.0002%"
